uai,rentree_scolaire,region_academique,academie,departement,commune,denomination_principale,secteur,nb_eleves,rep,ips
0940789X,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,LE PERREUX-SUR-MARNE,COLLEGE,PUBLIC,648,0,123.4
0941024C,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,MAISONS-ALFORT,COLLEGE,PUBLIC,265,1,88.6
0941355M,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,MAISONS-ALFORT,LYCEE POLYVALENT,PUBLIC,24,0,83.8
0940810V,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,NOGENT-SUR-MARNE,COLLEGE PRIVE,PRIVE,315,0,122.9
0940024R,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,SAINT-MANDE,COLLEGE,PUBLIC,135,0,133.3
0940140S,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,SAINT-MAUR-DES-FOSSES,LP LYCEE DES METIERS,PUBLIC,14,0,89.5
0940811W,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,SAINT-MAUR-DES-FOSSES,COLLEGE PRIVE,PRIVE,360,0,136.7
0941093C,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,SAINT-MAUR-DES-FOSSES,COLLEGE,PUBLIC,660,0,139.5
0941597A,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,SAINT-MAURICE,COLLEGE,PUBLIC,397,0,114.4
0940617K,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,SUCY-EN-BRIE,COLLEGE,PUBLIC,709,0,101.0
0941716E,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,SUCY-EN-BRIE,COLLEGE PRIVE,PRIVE,728,0,137.3
0940575P,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,THIAIS,COLLEGE,PUBLIC,559,0,96.1
0940853S,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,THIAIS,LYCEE PROFESSIONNEL PRIVE,PRIVE,21,0,85.5
0941035P,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLEJUIF,COLLEGE,PUBLIC,423,0,84.8
0941038T,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLEJUIF,COLLEGE,PUBLIC,522,0,98.4
0941952L,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLENEUVE-SAINT-GEORGES,LYCEE POLYVALENT,PUBLIC,23,0,84.6
0940625U,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLIERS-SUR-MARNE,COLLEGE,PUBLIC,431,0,93.7
0941718G,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VINCENNES,COLLEGE PRIVE,PRIVE,602,0,146.6
0941029H,2019-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VITRY-SUR-SEINE,COLLEGE,PUBLIC,563,1,82.5
0750387N,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,351,0,136.3
0750465Y,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,463,1,115.2
0750478M,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,419,1,100.5
0750608D,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,485,0,123.0
0750778N,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LP LYCEE DES METIERS,PUBLIC,47,0,85.0
0750793E,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE PROFESSIONNEL,PUBLIC,20,0,82.5
0751703U,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,334,0,117.7
0752187V,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,362,0,122.9
0752249M,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,665,0,126.8
0752250N,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,455,0,129.8
0752316K,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,470,0,108.0
0752385K,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,452,0,95.5
0752529S,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,480,0,139.0
0752533W,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,449,0,127.7
0752556W,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,449,0,117.3
0752694W,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,434,1,91.9
0752899U,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,514,0,151.6
0752901W,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,378,0,141.9
0752912H,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,362,0,147.2
0752918P,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,618,0,148.9
0752920S,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,599,0,147.8
0752927Z,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,717,0,141.5
0753256G,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,ETAB.REGIONAL ENSEIGNT ADAPTE,PUBLIC,44,0,
0753369E,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,401,0,124.8
0753387Z,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,40,0,103.6
0753978S,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,242,0,139.6
0753992G,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,227,0,136.5
0754005W,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,531,0,118.5
0754239A,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE POLYVALENT PRIVE,PRIVE,24,0,105.0
0754290F,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,236,0,108.6
0754475G,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LPO LYCEE DES METIERS,PUBLIC,16,0,97.1
0754528P,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,495,0,111.5
0754853T,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,325,0,127.0
0754924V,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE POLYVALENT PRIVE,PRIVE,16,0,119.6
0755029J,2019-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,109,0,114.1
0911027X,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,ATHIS-MONS,COLLEGE,PUBLIC,730,1,83.2
0910827E,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,BRETIGNY-SUR-ORGE,COLLEGE PRIVE,PRIVE,524,0,131.7
0910009R,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,BRUNOY,COLLEGE,PUBLIC,814,0,121.0
0911746D,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,BRUNOY,COLLEGE PRIVE,PRIVE,867,0,132.4
0911024U,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,CORBEIL-ESSONNES,COLLEGE,PUBLIC,625,0,77.0
0910830H,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,DRAVEIL,COLLEGE PRIVE,PRIVE,378,0,126.7
0911397Z,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,EPINAY-SOUS-SENART,COLLEGE,PUBLIC,708,1,84.2
0911150F,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,ETAMPES,COLLEGE,PUBLIC,647,0,103.9
0911250P,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,EVRY-COURCOURONNES,COLLEGE,PUBLIC,484,0,90.0
0912173T,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,EVRY-COURCOURONNES,COLLEGE,PUBLIC,474,1,89.3
0910024G,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,GIF-SUR-YVETTE,COLLEGE,PUBLIC,627,0,140.5
0911354C,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,GIF-SUR-YVETTE,COLLEGE,PUBLIC,782,0,143.4
0911824N,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,IGNY,COLLEGE PRIVE,PRIVE,165,0,120.9
0912109Y,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,ITTEVILLE,COLLEGE,PUBLIC,610,0,126.0
0910977T,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,LA FERTE-ALAIS,COLLEGE,PUBLIC,373,0,107.9
0911403F,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,LE MEREVILLOIS,COLLEGE,PUBLIC,636,0,100.9
0911754M,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,LISSES,COLLEGE,PUBLIC,502,0,114.5
0910718L,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,LONGJUMEAU,COLLEGE,PUBLIC,713,0,96.5
0911032C,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MARCOUSSIS,COLLEGE,PUBLIC,447,0,119.2
0911031B,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MASSY,COLLEGE,PUBLIC,732,0,107.1
0911185U,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MENNECY,COLLEGE,PUBLIC,1084,0,114.6
0910817U,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MONTGERON,COLLEGE PRIVE,PRIVE,614,0,138.0
0910041A,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MORANGIS,COLLEGE,PUBLIC,678,0,110.6
0910042B,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MORSANG-SUR-ORGE,COLLEGE,PUBLIC,713,0,100.7
0910968H,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,ORSAY,COLLEGE,PUBLIC,557,0,140.7
0911749G,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,ORSAY,COLLEGE PRIVE,PRIVE,361,0,152.6
0910045E,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,PALAISEAU,COLLEGE,PUBLIC,441,0,133.9
0911034E,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,PALAISEAU,COLLEGE,PUBLIC,640,0,120.2
0910049J,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,RIS-ORANGIS,COLLEGE,PUBLIC,887,1,83.2
0911578W,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,RIS-ORANGIS,LYCEE POLYVALENT,PUBLIC,36,0,77.8
0911256W,2019-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,SAINT-CHERON,COLLEGE,PUBLIC,709,0,115.9
0921507N,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ANTONY,COLLEGE,PUBLIC,599,0,145.8
0921786S,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ANTONY,COLLEGE,PUBLIC,697,0,124.0
0921868F,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ANTONY,COLLEGE,PUBLIC,362,0,109.1
0921547G,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ASNIERES-SUR-SEINE,COLLEGE,PUBLIC,521,0,95.0
0921902T,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ASNIERES-SUR-SEINE,COLLEGE PRIVE,PRIVE,827,0,150.9
0921778H,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,BAGNEUX,COLLEGE,PUBLIC,387,1,85.3
0922629H,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,BOIS-COLOMBES,COLLEGE,PUBLIC,662,0,126.7
0920905J,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,BOULOGNE-BILLANCOURT,COLLEGE PRIVE,PRIVE,865,0,148.2
0921238W,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,BOULOGNE-BILLANCOURT,COLLEGE,PUBLIC,558,0,113.9
0921242A,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,BOURG-LA-REINE,COLLEGE,PUBLIC,735,0,120.6
0921181J,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,CHATENAY-MALABRY,COLLEGE,PUBLIC,541,0,127.8
0920854D,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,CLAMART,COLLEGE,PUBLIC,607,1,88.9
0921623P,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,CLICHY,COLLEGE,PUBLIC,642,1,87.4
0921625S,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,COURBEVOIE,LP LYCEE DES METIERS,PUBLIC,23,0,89.2
0921541A,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,GENNEVILLIERS,COLLEGE,PUBLIC,716,0,91.4
0921396T,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ISSY-LES-MOULINEAUX,COLLEGE,PUBLIC,581,0,114.7
0922653J,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ISSY-LES-MOULINEAUX,LYCEE POLYVALENT PRIVE,PRIVE,16,0,114.0
0920624D,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,LE PLESSIS-ROBINSON,COLLEGE,PUBLIC,606,0,126.7
0921909A,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,MEUDON,COLLEGE PRIVE,PRIVE,309,0,145.7
0922450N,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,MEUDON,COLLEGE PRIVE,PRIVE,895,0,147.7
0922701L,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,MEUDON,COLLEGE,PUBLIC,570,0,95.7
0920855E,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,MONTROUGE,COLLEGE,PUBLIC,540,0,111.0
0921353W,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,NANTERRE,COLLEGE,PUBLIC,586,0,101.1
0921940J,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,NANTERRE,COLLEGE,PUBLIC,357,1,82.4
0920985W,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,NEUILLY-SUR-SEINE,LYCEE POLYVALENT PRIVE,PRIVE,17,0,132.7
0921781L,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,NEUILLY-SUR-SEINE,COLLEGE,PUBLIC,577,0,133.5
0922731U,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,PUTEAUX,COLLEGE PRIVE,PRIVE,420,0,138.3
0921590D,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,RUEIL-MALMAISON,COLLEGE,PUBLIC,637,0,137.0
0921915G,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,RUEIL-MALMAISON,COLLEGE PRIVE,PRIVE,1176,0,150.3
0921020J,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,SAINT-CLOUD,COLLEGE PRIVE,PRIVE,229,0,147.8
0921785R,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,SCEAUX,COLLEGE,PUBLIC,687,0,142.4
0921178F,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,SURESNES,COLLEGE,PUBLIC,419,0,119.3
0920886N,2019-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,VILLE-D'AVRAY,COLLEGE,PUBLIC,516,0,140.6
0950788R,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ARGENTEUIL,COLLEGE PRIVE,PRIVE,488,0,125.2
0950884V,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ARGENTEUIL,COLLEGE,PUBLIC,396,0,92.4
0950886X,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ARGENTEUIL,COLLEGE,PUBLIC,592,0,77.8
0951139X,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ARGENTEUIL,COLLEGE,PUBLIC,512,1,89.5
0951356H,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ARGENTEUIL,COLLEGE,PUBLIC,599,1,81.7
0950751A,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,BEAUMONT-SUR-OISE,COLLEGE PRIVE,PRIVE,244,0,118.9
0952173W,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,BEZONS,LYCEE POLYVALENT,PUBLIC,23,0,87.9
0951617S,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,CERGY,COLLEGE,PUBLIC,688,1,88.9
0951282C,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,CHARS,LP LYCEE DES METIERS,PUBLIC,18,0,93.5
0952236P,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,CORMEILLES-EN-PARISIS,COLLEGE,PUBLIC,280,0,104.3
0952140K,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,DEUIL-LA-BARRE,COLLEGE,PUBLIC,448,0,99.1
0950893E,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,EAUBONNE,COLLEGE,PUBLIC,619,0,102.6
0951504U,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ENGHIEN-LES-BAINS,COLLEGE PRIVE,PRIVE,1064,0,138.3
0951672B,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,ERAGNY,COLLEGE,PUBLIC,359,0,103.3
0952036X,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,GARGES-LES-GONESSE,COLLEGE,PUBLIC,604,1,77.8
0951050A,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,GOUSSAINVILLE,COLLEGE,PUBLIC,586,0,80.9
0951527U,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,JOUY-LE-MOUTIER,COLLEGE,PUBLIC,673,0,110.7
0950758H,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,L'ISLE-ADAM,COLLEGE PRIVE,PRIVE,352,0,142.7
0951354F,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,LOUVRES,COLLEGE,PUBLIC,456,0,104.7
0951357J,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,LUZARCHES,COLLEGE,PUBLIC,648,0,119.4
0951505V,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,MARGENCY,COLLEGE PRIVE,PRIVE,808,0,146.3
0951233Z,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,MENUCOURT,COLLEGE,PUBLIC,489,0,124.1
0951154N,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,MONTIGNY-LES-CORMEILLES,COLLEGE,PUBLIC,553,0,101.6
0951909J,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,MONTMAGNY,COLLEGE,PUBLIC,564,0,96.5
0951051B,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,MONTSOULT,COLLEGE,PUBLIC,526,0,122.2
0950760K,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,OSNY,COLLEGE PRIVE,PRIVE,554,0,135.5
0951279Z,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,PARMAIN,COLLEGE,PUBLIC,558,0,124.6
0950894F,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,PONTOISE,COLLEGE,PUBLIC,684,0,122.0
0951507X,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,PONTOISE,COLLEGE PRIVE,PRIVE,430,0,131.4
0950748X,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SAINT-LEU-LA-FORET,COLLEGE,PUBLIC,594,0,114.1
0950039B,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SAINT-OUEN-L'AUMONE,COLLEGE,PUBLIC,498,1,90.6
0950658Z,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SAINT-OUEN-L'AUMONE,LP LYCEE DES METIERS,PUBLIC,22,0,82.8
0950722U,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SANNOIS,COLLEGE,PUBLIC,579,0,90.3
0951508Y,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SANNOIS,COLLEGE PRIVE,PRIVE,563,0,134.5
0950045H,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SARCELLES,COLLEGE,PUBLIC,602,1,74.8
0951352D,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,SOISY-SOUS-MONTMORENCY,COLLEGE,PUBLIC,486,0,109.6
0950945L,2019-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,TAVERNY,COLLEGE,PUBLIC,594,0,109.9
0780713B,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,BEYNES,COLLEGE,PUBLIC,744,0,133.4
0783300N,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,BONNIERES-SUR-SEINE,COLLEGE PRIVE,PRIVE,258,0,118.5
0780418F,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,CHEVREUSE,COLLEGE,PUBLIC,723,0,143.0
0783447Y,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,CONFLANS-SAINTE-HONORINE,LYCEE PROFESSIONNEL,PUBLIC,48,0,88.3
0781863B,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,FEUCHEROLLES,COLLEGE,PUBLIC,569,0,138.0
0780185C,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,FONTENAY-LE-FLEURY,COLLEGE,PUBLIC,621,0,115.3
0783287Z,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,HOUILLES,COLLEGE PRIVE,PRIVE,608,0,138.1
0781885A,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,ISSOU,COLLEGE,PUBLIC,591,0,111.0
0780036R,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,LA CELLE-SAINT-CLOUD,COLLEGE,PUBLIC,601,0,110.9
0781586A,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,LE CHESNAY-ROCQUENCOURT,COLLEGE PRIVE,PRIVE,1096,0,145.6
0781594J,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,LE VESINET,COLLEGE PRIVE,PRIVE,681,0,145.1
0780255D,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,LIMAY,COLLEGE,PUBLIC,607,1,84.9
0780112Y,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,MAISONS-LAFFITTE,COLLEGE,PUBLIC,395,0,133.4
0781955B,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,MANTES-LA-JOLIE,COLLEGE,PUBLIC,377,0,80.4
0780119F,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,MARLY-LE-ROI,COLLEGE,PUBLIC,1048,0,139.0
0781263Z,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,MONTIGNY-LE-BRETONNEUX,COLLEGE,PUBLIC,456,0,138.5
0781662H,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,MONTIGNY-LE-BRETONNEUX,COLLEGE PRIVE,PRIVE,1033,0,142.0
0782087V,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,MONTIGNY-LE-BRETONNEUX,COLLEGE PRIVE,PRIVE,466,0,136.5
0780179W,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,NOISY-LE-ROI,COLLEGE,PUBLIC,655,0,137.2
0780420H,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,PLAISIR,COLLEGE,PUBLIC,591,1,92.4
0780761D,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,PLAISIR,COLLEGE,PUBLIC,709,0,120.4
0783338E,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,RAMBOUILLET,COLLEGE PRIVE,PRIVE,733,0,141.5
0781205L,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,SAINT-GERMAIN-EN-LAYE,COLLEGE,PUBLIC,886,0,133.0
0781620M,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,SAINT-GERMAIN-EN-LAYE,COLLEGE PRIVE,PRIVE,899,0,153.6
0783547G,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,SAINT-GERMAIN-EN-LAYE,COLLEGE,PUBLIC,621,0,150.1
0780514K,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,TRAPPES,COLLEGE,PUBLIC,630,1,83.9
0780573Z,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,TRIEL-SUR-SEINE,COLLEGE,PUBLIC,707,0,121.2
0781789W,2019-01-01,ILE-DE-FRANCE,VERSAILLES,YVELINES,VOISINS-LE-BRETONNEUX,COLLEGE,PUBLIC,390,0,134.5
0750362L,2020-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,443,0,124.8
0750662M,2020-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE GENERAL,PUBLIC,1036,,143.1
